pigID,pigID_blind,age_days,age_days_edit,age_week,gender_cohort,Study_group,housing,sampling,biome_study,variableid,group,variable,amr_biome,indices,value,animal_prev,amr_prev
372,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,plain.mac,MAC,No drug,No drug,plain.mac,6.334753368,1,1
362,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,plain.mac,MAC,No drug,No drug,plain.mac,6.696264111,1,1
367,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,plain.mac,MAC,No drug,No drug,plain.mac,6.65050662,1,1
373,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,plain.mac,MAC,No drug,No drug,plain.mac,6.687490187,1,1
368,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,plain.mac,MAC,No drug,No drug,plain.mac,6.709101336,1,1
292,1,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.640746783,1,0.97052999
296,2,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.319513401,1,0.956042188
389,7,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.201414089,1,0.945397037
391,8,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.65291269,1,0.967662462
388,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.485139227,1,0.963661221
394,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.440557094,1,0.956751338
363,3,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.700585485,1,0.957596663
366,4,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.470781077,1,0.94568989
369,5,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.276047708,1,0.945433925
379,6,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.71745341,1,0.855231651
361,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.201414089,1,0.948030998
370,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.459692105,1,0.937440109
365,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.246492464,1,0.911281216
372,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.459692105,1,0.944069262
362,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.377505348,1,0.925699742
367,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.111237459,1,0.878816196
373,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.208147472,1,0.893061177
368,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,6.339716787,1,0.913595725
292,1,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.500785173,1,0.860138202
296,2,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.473632927,1,0.84266719
389,7,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.920123326,1,0.764394687
391,8,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.565847819,1,0.841354483
388,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.368472838,1,0.831556602
394,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.434568904,1,0.814852228
363,3,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.434568904,1,0.821835871
366,4,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.632254777,1,0.846891086
369,5,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.711975854,1,0.844876593
379,6,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.56205483,1,0.863076443
361,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.584331224,1,0.819994289
370,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.343999069,1,0.776000105
365,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.51375015,1,0.813784166
372,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.500785173,1,0.798766956
362,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.598571663,1,0.83772881
367,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.748188027,1,0.858417161
373,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.311329952,1,0.790191871
368,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.612359948,1,0.814968688
292,1,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,0,0,0
296,2,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,3.982271233,1,0.598792161
389,7,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.311329952,1,0.807903778
391,8,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.138618434,1,0.808083142
388,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.10720997,1,0.669406759
394,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.635483747,1,0.842970414
363,3,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.542576476,1,0.832805718
366,4,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.936513742,1,0.749278228
369,5,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.459392488,1,0.672530866
379,6,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.482873584,1,0.829805303
361,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.350248018,1,0.67503768
370,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.10720997,1,0.633672829
365,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,0,0,0
372,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.036628895,1,0.73257488
362,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.598571663,1,0.848351457
367,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,3.982271233,1,0.577108633
373,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.10720997,1,0.609590262
368,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.010299957,1,0.770929495
292,1,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.434568904,1,0.819599383
296,2,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.473632927,1,0.814837498
389,7,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.584331224,1,0.84250713
391,8,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.331224781,1,0.791724047
388,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.318063335,1,0.820486963
394,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.237543738,1,0.779452463
363,3,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.584331224,1,0.816883301
366,4,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.695481676,1,0.845818736
369,5,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.337658891,1,0.810508777
379,6,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.297541668,1,0.807602932
361,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.62572391,1,0.83448064
370,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.903089987,1,0.752491472
365,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.318063335,1,0.794183629
372,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,4.7355989,1,0.700847353
362,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.212720154,1,0.804234298
367,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.290479813,1,0.800365721
373,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.177247836,1,0.799202264
368,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.478277832,1,0.828117074
292,1,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.598571663,1,0.829735581
296,2,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.304490528,1,0.775063807
389,7,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.722633923,1,0.832703435
391,8,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.343999069,1,0.845634581
388,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.290479813,1,0.815785079
394,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.709269961,1,0.856040549
363,3,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.722633923,1,0.86437526
366,4,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.725258066,1,0.850492936
369,5,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.698274577,1,0.853803576
379,6,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.424228071,1,0.796290063
361,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.648164779,1,0.846586062
370,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.356408327,1,0.816948814
365,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.413634997,1,0.80541228
372,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.554368001,1,0.819779027
362,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.733036683,1,0.850646067
367,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.324693914,1,0.777491879
373,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.709269961,1,0.833832748
368,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.290479813,1,0.784074869
292,1,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.43964843,1,0.794633228
296,2,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.719993826,1,0.85946375
389,7,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.530455844,1,0.804739503
391,8,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.538573734,1,0.802647166
388,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.237543738,1,0.76211771
394,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.743196081,1,0.857671679
363,3,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.619093331,1,0.825709808
366,4,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.591509809,1,0.835019306
369,5,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.714664993,1,0.848168015
379,6,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.814780146,1,0.851383287
361,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.851502953,1,0.849350095
370,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.788451207,1,0.844088909
365,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.79518459,1,0.862705587
372,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.837588438,1,0.857182174
362,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.760422483,1,0.860805314
367,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.788451207,1,0.864429943
373,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.577031986,1,0.835637137
368,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.487421211,1,0.801074153
292,1,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.66351247,1,0.845771967
296,2,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.740678425,1,0.838987053
389,7,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.878061981,1,0.85355118
391,8,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.79740605,1,0.843229496
388,,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.774662923,1,0.844920107
394,,343,343,49,1,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,no,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.738146089,1,0.849219831
363,3,343,343,49,2,Breeder_sows,Breeding barn,1 week prior to moving to farrowing house – Parity 1 ,yes,mac.tet,MAC,Tetracyclines,Tetracycline,mac.tet,5.714664993,1,0.859282656
